0.00038874,0.0011592,0.00040691,7.5774e-06,3.3666e-05,2.5885e-05,2.5885e-05,3.3665e-05,7.2267e-06,0.00026762,0.00021543,0.00021543,0.00026762,7.2267e-06,3.3665e-05,2.5885e-05,2.5885e-05,3.3665e-05,7.2267e-06,0.00026762,0.00021543,0.00021543,0.00026762,7.2267e-06,3.3665e-05,2.5885e-05,2.5885e-05,3.3665e-05,7.2267e-06,0.00026762,0.00021543,0.00021543,0.00026762,7.2267e-06,3.3665e-05,2.5885e-05,2.5885e-05,3.3666e-05,7.5774e-06,0.00040691,0.0011592
0.0021704,0.0023179,0.0023755,0.00089408,0.00030476,5.6495e-05,7.8582e-05,0.00050031,0.0013245,0.0039803,0.0050253,0.0050253,0.0039803,0.0013244,0.00049989,7.7771e-05,7.7771e-05,0.00049989,0.0013244,0.0039803,0.0050253,0.0050253,0.0039803,0.0013244,0.00049989,7.7771e-05,7.7771e-05,0.00049989,0.0013244,0.0039803,0.0050253,0.0050253,0.0039803,0.0013245,0.00050031,7.8582e-05,5.6495e-05,0.00030476,0.00089408,0.0023755,0.0023179
0.0030397,0.0027978,0.00283,0.0020758,0.0011528,0.00097221,0.0012759,0.0022305,0.0052059,0.0089411,0.0091921,0.0091972,0.0089696,0.0053241,0.0024834,0.0016791,0.0016676,0.0024862,0.005327,0.0089692,0.0091938,0.0091968,0.0089695,0.0053241,0.0024834,0.0016791,0.0016676,0.0024862,0.005327,0.0089692,0.0091942,0.0091951,0.0089414,0.0052029,0.0022279,0.0012818,0.00097997,0.0011537,0.0020776,0.0028274,0.002797
0.0036413,0.0029676,0.0025968,0.0021308,0.0013751,0.0010234,0.0019571,0.0049773,0.0092386,0.011844,0.011265,0.01111,0.011508,0.0091568,0.0054981,0.0031675,0.0031677,0.0054979,0.0091499,0.011467,0.010964,0.010964,0.011467,0.0091499,0.0054979,0.0031677,0.0031675,0.0054981,0.0091568,0.011508,0.01111,0.011265,0.011844,0.0092386,0.0049773,0.0019571,0.0010234,0.0013751,0.0021308,0.0025968,0.0029676
0.0042055,0.003046,0.0020398,0.0013189,0.00085655,0.0012795,0.0037783,0.0079312,0.011829,0.012796,0.012032,0.011117,0.010219,0.0082666,0.0042598,0.0010991,0.0010989,0.0042482,0.0081777,0.009869,0.010152,0.010152,0.009869,0.0081777,0.0042482,0.0010989,0.0010991,0.0042598,0.0082666,0.010219,0.011117,0.012032,0.012796,0.011829,0.0079312,0.0037783,0.0012795,0.00085655,0.0013189,0.0020398,0.003046
0.0072963,0.0067736,0.0068337,0.0078893,0.010178,0.013589,0.017522,0.020685,0.02175,0.020502,0.018388,0.017341,0.017528,0.018075,0.018022,0.017567,0.017512,0.017786,0.017633,0.016595,0.015502,0.015552,0.016587,0.017623,0.017812,0.017503,0.017576,0.017996,0.018085,0.017537,0.017309,0.01851,0.020492,0.021742,0.020699,0.017519,0.013591,0.010177,0.0078878,0.00683,0.0068538
0.014286,0.015278,0.017723,0.022768,0.029006,0.035939,0.041445,0.043726,0.043039,0.0404,0.037512,0.037594,0.04093,0.046426,0.05206,0.055025,0.055177,0.052387,0.046955,0.04149,0.037847,0.037847,0.04149,0.046955,0.052387,0.055177,0.055025,0.05206,0.046426,0.04093,0.037594,0.037512,0.0404,0.043039,0.043726,0.041445,0.035939,0.029006,0.022768,0.017723,0.015278
0.023878,0.028087,0.034739,0.043732,0.054235,0.064632,0.072067,0.074829,0.074363,0.072159,0.07098,0.074113,0.081844,0.093282,0.10297,0.11047,0.1117,0.10635,0.098981,0.089715,0.083698,0.083698,0.089715,0.098981,0.10635,0.1117,0.11047,0.10297,0.093282,0.081844,0.074113,0.07098,0.072159,0.074363,0.074829,0.072067,0.064632,0.054235,0.043732,0.034739,0.028087
0.036028,0.043775,0.054982,0.068053,0.082229,0.095337,0.10346,0.10839,0.10879,0.10865,0.11186,0.1192,0.132,0.14818,0.16336,0.17399,0.1769,0.17157,0.1618,0.15148,0.14479,0.14477,0.15154,0.16177,0.17155,0.17699,0.17435,0.16334,0.14817,0.13199,0.11921,0.11185,0.10869,0.10877,0.10837,0.10379,0.095571,0.082221,0.068052,0.05497,0.043781
0.049329,0.060963,0.075312,0.090948,0.10717,0.1207,0.13008,0.13548,0.13784,0.14169,0.14826,0.16101,0.17792,0.19646,0.21473,0.22761,0.2319,0.22697,0.21699,0.20781,0.20146,0.20146,0.20781,0.21699,0.22697,0.2319,0.22761,0.21473,0.19646,0.17792,0.16101,0.14826,0.14169,0.13784,0.13548,0.13008,0.1207,0.10717,0.090948,0.075312,0.060963
0.062764,0.075985,0.091478,0.10936,0.12392,0.13615,0.14471,0.15182,0.15681,0.16162,0.17387,0.18786,0.20567,0.22756,0.24419,0.25611,0.25927,0.25794,0.25108,0.23981,0.23709,0.23676,0.24072,0.25075,0.25768,0.26089,0.255,0.24439,0.22782,0.20495,0.18812,0.17362,0.1623,0.15657,0.15163,0.14604,0.13586,0.12399,0.10946,0.091212,0.07608
0.071772,0.086394,0.10255,0.11647,0.13062,0.14071,0.1491,0.15504,0.16116,0.16914,0.18053,0.19549,0.21375,0.23028,0.24646,0.25598,0.26037,0.25827,0.2527,0.24674,0.2428,0.24227,0.24678,0.25274,0.25818,0.26039,0.25596,0.24651,0.23027,0.21375,0.1953,0.18016,0.16917,0.1612,0.15496,0.14913,0.14069,0.13067,0.11645,0.10254,0.086373
0.076774,0.090234,0.1041,0.11635,0.12765,0.13428,0.14138,0.14728,0.15243,0.16136,0.17203,0.18587,0.20132,0.21344,0.2255,0.23144,0.23463,0.23464,0.23029,0.22774,0.22553,0.22553,0.22774,0.23029,0.23464,0.23463,0.23144,0.2255,0.21344,0.20132,0.18587,0.17203,0.16136,0.15243,0.14728,0.14138,0.13428,0.12765,0.11635,0.1041,0.090234
0.07803,0.088082,0.098333,0.10937,0.11565,0.12171,0.12747,0.13162,0.13679,0.1417,0.15243,0.16174,0.17187,0.18408,0.19023,0.1968,0.19945,0.19685,0.19491,0.19106,0.19032,0.19032,0.19106,0.19491,0.19685,0.19945,0.1968,0.19023,0.18408,0.17187,0.16174,0.15243,0.1417,0.13679,0.13162,0.12747,0.12171,0.11565,0.10937,0.098333,0.088082
0.07202,0.081491,0.08959,0.095636,0.098728,0.10381,0.10768,0.11198,0.11626,0.12001,0.1239,0.13203,0.14133,0.14675,0.14993,0.15198,0.15315,0.15429,0.15529,0.15223,0.14907,0.14907,0.15223,0.15529,0.15429,0.15315,0.15144,0.14996,0.14676,0.14131,0.13203,0.12391,0.11996,0.11628,0.11201,0.10714,0.10328,0.098759,0.095658,0.089551,0.0815
0.065787,0.070217,0.073929,0.08171,0.08272,0.086885,0.088109,0.088204,0.093624,0.094165,0.099509,0.1017,0.10394,0.11188,0.11181,0.11544,0.1155,0.11346,0.11534,0.11151,0.11174,0.11174,0.11151,0.11534,0.11346,0.1155,0.11544,0.11181,0.11188,0.10394,0.1017,0.099509,0.094165,0.093624,0.088204,0.088109,0.086885,0.08272,0.08171,0.073929,0.070217
0.055447,0.059383,0.062255,0.064239,0.065879,0.066934,0.067569,0.068202,0.068973,0.070108,0.071554,0.073256,0.074912,0.076446,0.077572,0.078157,0.078189,0.077783,0.07715,0.07654,0.076172,0.076172,0.07654,0.07715,0.077783,0.078189,0.078157,0.077572,0.076446,0.074912,0.073256,0.071554,0.070108,0.068973,0.068202,0.067569,0.066934,0.065879,0.064239,0.062255,0.059383
0.045382,0.049217,0.051003,0.05084,0.05232,0.052781,0.051463,0.051665,0.052302,0.050635,0.051451,0.053032,0.051891,0.051592,0.054141,0.0524,0.051622,0.0535,0.051362,0.050236,0.052357,0.052357,0.050236,0.051362,0.0535,0.051622,0.0524,0.054141,0.051592,0.051891,0.053032,0.051545,0.050623,0.052287,0.051707,0.051448,0.052797,0.05227,0.050861,0.051027,0.04892
0.039036,0.038908,0.038699,0.041222,0.039342,0.040663,0.03805,0.035933,0.0374,0.035127,0.034767,0.033858,0.032385,0.035214,0.033631,0.033071,0.032413,0.031282,0.032998,0.030629,0.030568,0.030568,0.030629,0.032998,0.031282,0.032413,0.033071,0.033631,0.035214,0.032385,0.033858,0.034767,0.035127,0.0374,0.035933,0.03805,0.040663,0.039342,0.041222,0.038699,0.038908
0.02975,0.030391,0.030536,0.030123,0.029302,0.028418,0.029087,0.027229,0.02499,0.023385,0.022062,0.021013,0.020234,0.019219,0.018554,0.019775,0.019802,0.017961,0.016695,0.016676,0.016612,0.016612,0.016676,0.016695,0.017961,0.019802,0.019775,0.018554,0.019219,0.020234,0.021013,0.022062,0.023385,0.02499,0.027229,0.029087,0.028418,0.029302,0.030123,0.030536,0.030391
0.023304,0.024237,0.024987,0.024193,0.023505,0.020587,0.019469,0.017934,0.01582,0.015364,0.014725,0.013704,0.013214,0.011255,0.0099915,0.008631,0.0081907,0.0083545,0.0081033,0.008519,0.0091235,0.0091235,0.008519,0.0081033,0.0083545,0.0081907,0.008631,0.0099915,0.011255,0.013214,0.013704,0.014725,0.015364,0.01582,0.017934,0.019469,0.020866,0.023486,0.024177,0.025021,0.024227
0.019453,0.019132,0.019414,0.018109,0.016884,0.016401,0.014602,0.01302,0.012036,0.010325,0.0093152,0.0079709,0.0067333,0.0059793,0.0052,0.0044094,0.0039911,0.0036413,0.0032685,0.0031318,0.0030212,0.0030202,0.003132,0.0032687,0.0036406,0.0039914,0.0044091,0.0052009,0.0059789,0.006733,0.0079746,0.0088394,0.010359,0.012066,0.012953,0.014624,0.016381,0.016934,0.018091,0.019398,0.019247
0.016616,0.016664,0.015299,0.015065,0.013656,0.012917,0.011301,0.010321,0.008695,0.0076753,0.0061591,0.0045669,0.0043049,0.0033341,0.0025556,0.001944,0.0014751,0.001079,0.00085255,0.0006735,0.00038701,0.00038701,0.0006735,0.00085255,0.001079,0.0014751,0.001944,0.0025556,0.0033341,0.0043049,0.0045669,0.0061591,0.0076753,0.008695,0.010321,0.011301,0.012917,0.013656,0.015065,0.015299,0.016664
0.014723,0.013465,0.01307,0.013432,0.011667,0.010507,0.0097368,0.009144,0.007445,0.0060434,0.0053882,0.004573,0.0030924,0.0025121,0.0021014,0.0014378,0.00073902,0.00051248,0.00037814,0.0001376,4.2845e-06,4.2845e-06,0.0001376,0.00037814,0.00051248,0.00073902,0.0014378,0.0021014,0.0025121,0.0030924,0.004573,0.0053882,0.0060434,0.007445,0.009144,0.0097368,0.010507,0.011667,0.013432,0.01307,0.013465
0.013063,0.012736,0.012361,0.012386,0.011443,0.0093715,0.0082282,0.00838,0.0072717,0.0063077,0.005462,0.0046394,0.0038092,0.0031535,0.0029333,0.0024545,0.0014213,0.00089795,0.00092253,0.00073689,0.00064971,0.00064971,0.00073689,0.00092253,0.00089795,0.0014213,0.0024545,0.0029333,0.0031535,0.0038092,0.0046394,0.005462,0.0063077,0.0072717,0.00838,0.0082282,0.0093715,0.011443,0.012386,0.012361,0.012736
0.012465,0.01218,0.011821,0.011941,0.01197,0.011215,0.010522,0.0098115,0.0083449,0.0061643,0.0055369,0.0048996,0.0041263,0.0038674,0.003647,0.0032096,0.0027379,0.0024189,0.0026689,0.003012,0.0028407,0.0028407,0.003012,0.0026689,0.0024189,0.0027379,0.0032096,0.003647,0.0038674,0.0041263,0.0048996,0.0055369,0.0061643,0.0083449,0.0098115,0.010522,0.011215,0.01197,0.011941,0.011821,0.01218
0.012762,0.01199,0.011586,0.012215,0.01097,0.010748,0.010063,0.0093122,0.0095644,0.0082849,0.0076511,0.0069081,0.0061971,0.0060273,0.0059902,0.0049391,0.0044097,0.00425,0.0042433,0.0046098,0.0037221,0.0037221,0.0046098,0.0042433,0.00425,0.0044097,0.0049391,0.0059902,0.0060273,0.0061971,0.0069081,0.0076511,0.0082849,0.0095644,0.0093122,0.010063,0.010748,0.01097,0.012215,0.011586,0.01199
0.012191,0.012137,0.012809,0.011962,0.011915,0.012053,0.011026,0.010871,0.01068,0.0096001,0.0096799,0.0094617,0.0080707,0.0081191,0.0072719,0.0068503,0.0070102,0.0061613,0.0061454,0.0063933,0.0051654,0.0051654,0.0063933,0.0061454,0.0061613,0.0070102,0.0068503,0.0072719,0.0081191,0.0080707,0.0094617,0.0096799,0.0096001,0.01068,0.010871,0.011026,0.012053,0.011915,0.011962,0.012809,0.012137
0.012612,0.013345,0.013571,0.01271,0.013387,0.012359,0.012768,0.011885,0.011882,0.011317,0.011085,0.0093775,0.010136,0.0095139,0.009329,0.0086962,0.0088151,0.0081323,0.0084658,0.0077381,0.0083134,0.0083134,0.0077381,0.0084658,0.0081323,0.0088151,0.0086962,0.009329,0.0095139,0.010136,0.0093775,0.011085,0.011317,0.011882,0.011885,0.012768,0.012359,0.013387,0.01271,0.013571,0.013345
0.014441,0.013852,0.013609,0.014459,0.013128,0.0136,0.013888,0.013329,0.013609,0.011944,0.012068,0.012471,0.012344,0.011749,0.010197,0.010181,0.010814,0.01075,0.010205,0.0093364,0.0093292,0.0093292,0.0093364,0.010205,0.01075,0.010814,0.010181,0.010197,0.011749,0.012344,0.012471,0.012068,0.011944,0.013609,0.013329,0.013888,0.0136,0.013128,0.014459,0.013609,0.013852
0.014543,0.01473,0.013964,0.015038,0.015021,0.015055,0.013999,0.014809,0.014668,0.013302,0.014094,0.013779,0.012562,0.013087,0.012769,0.01256,0.011488,0.012072,0.011958,0.010925,0.011774,0.01174,0.011023,0.011913,0.012019,0.012249,0.011706,0.012829,0.013139,0.012448,0.01382,0.014054,0.013419,0.014613,0.014745,0.014939,0.014081,0.015089,0.015095,0.01384,0.014773
0.014949,0.015388,0.015097,0.014806,0.015874,0.015826,0.0158,0.015187,0.014626,0.015495,0.015067,0.014829,0.014773,0.013459,0.014164,0.013738,0.013528,0.013528,0.012427,0.013245,0.013021,0.013021,0.013245,0.012427,0.013528,0.013528,0.013738,0.014164,0.013459,0.014773,0.014829,0.015067,0.015495,0.014626,0.015187,0.0158,0.015826,0.015874,0.014806,0.015097,0.015388
0.015678,0.015954,0.016272,0.016327,0.016536,0.016695,0.01556,0.016651,0.016466,0.01625,0.016215,0.015953,0.015774,0.015392,0.015222,0.015074,0.013811,0.014638,0.01444,0.014292,0.014379,0.014335,0.014425,0.014381,0.01457,0.014804,0.013997,0.015298,0.015456,0.015627,0.016003,0.016165,0.016401,0.016399,0.016572,0.016708,0.015552,0.016614,0.016393,0.016123,0.016004
0.016093,0.016449,0.016745,0.016979,0.017148,0.017252,0.017294,0.017278,0.017208,0.017092,0.016938,0.016754,0.016551,0.016338,0.016125,0.015921,0.015737,0.015579,0.015455,0.015369,0.015325,0.015325,0.015369,0.015455,0.015579,0.015737,0.015921,0.016125,0.016338,0.016551,0.016754,0.016938,0.017092,0.017208,0.017278,0.017294,0.017252,0.017148,0.016979,0.016745,0.016449
0.015156,0.015905,0.016287,0.016398,0.017831,0.019521,0.019404,0.019294,0.018583,0.018649,0.018739,0.017153,0.015921,0.015777,0.015679,0.015333,0.015113,0.016233,0.017644,0.017351,0.017173,0.017173,0.017351,0.017644,0.016233,0.015113,0.015333,0.015679,0.015777,0.015921,0.017153,0.018739,0.018649,0.018583,0.019294,0.019404,0.019521,0.017831,0.016398,0.016287,0.015905
0.016652,0.018238,0.018833,0.017938,0.018364,0.016651,0.017769,0.019543,0.019448,0.018376,0.018121,0.016575,0.017307,0.017252,0.018298,0.018682,0.017018,0.015479,0.016756,0.016541,0.017839,0.017839,0.016541,0.016756,0.015479,0.017018,0.018682,0.018298,0.017252,0.017307,0.016575,0.018121,0.018376,0.019448,0.019543,0.017769,0.016651,0.018364,0.017938,0.018833,0.018238
0.016592,0.01897,0.019242,0.01799,0.017674,0.019792,0.020026,0.018299,0.016927,0.019669,0.020005,0.017969,0.015131,0.017601,0.019406,0.018616,0.015671,0.017008,0.018741,0.018495,0.016745,0.016745,0.018495,0.018741,0.017008,0.015671,0.018616,0.019406,0.017601,0.015131,0.017969,0.020005,0.019669,0.016927,0.018299,0.020026,0.019792,0.017674,0.01799,0.019242,0.01897
0.018118,0.017385,0.019226,0.01919,0.018159,0.01834,0.018007,0.018573,0.018532,0.018549,0.018288,0.018075,0.019647,0.019062,0.017628,0.01904,0.018976,0.017307,0.017269,0.017113,0.017309,0.017309,0.017113,0.017269,0.017307,0.018976,0.01904,0.017628,0.019062,0.019647,0.018075,0.018288,0.018549,0.018532,0.018573,0.018007,0.01834,0.018159,0.01919,0.019226,0.017385
0.016932,0.017435,0.02081,0.017486,0.018455,0.018324,0.016881,0.02008,0.018121,0.018372,0.021388,0.017875,0.018085,0.018008,0.017796,0.020815,0.017325,0.017275,0.020508,0.017154,0.017314,0.017314,0.017154,0.020508,0.017275,0.017325,0.020815,0.017796,0.018008,0.018085,0.017875,0.021388,0.018372,0.018121,0.02008,0.016881,0.018324,0.018455,0.017486,0.02081,0.017435
0.017277,0.018652,0.018209,0.017683,0.019436,0.019559,0.019447,0.018384,0.0194,0.018438,0.019535,0.018264,0.017947,0.019294,0.017854,0.01876,0.017622,0.01852,0.017531,0.018653,0.017342,0.017342,0.018653,0.017531,0.01852,0.017622,0.01876,0.017854,0.019294,0.017947,0.018264,0.019535,0.018438,0.0194,0.018384,0.019447,0.019559,0.019436,0.017683,0.018209,0.018652
0.018419,0.017397,0.017028,0.017972,0.017507,0.017998,0.017785,0.018014,0.018055,0.01787,0.017875,0.019329,0.019235,0.019001,0.01895,0.018888,0.018702,0.018694,0.018465,0.018558,0.018415,0.018415,0.018558,0.018465,0.018694,0.018702,0.018888,0.01895,0.019001,0.019235,0.019329,0.017875,0.01787,0.018055,0.018014,0.017785,0.017998,0.017507,0.017972,0.017028,0.017397
0.016938,0.017683,0.016665,0.017991,0.018773,0.019164,0.019175,0.019072,0.018335,0.017216,0.018345,0.018815,0.01922,0.018751,0.018602,0.017876,0.016921,0.017606,0.018099,0.018774,0.018162,0.018162,0.018774,0.018099,0.017606,0.016921,0.017876,0.018602,0.018751,0.01922,0.018815,0.018345,0.017216,0.018335,0.019072,0.019175,0.019164,0.018773,0.017991,0.016665,0.017683
0.018214,0.018148,0.015513,0.019222,0.018795,0.018784,0.020459,0.018704,0.019268,0.018949,0.015855,0.019186,0.018771,0.018591,0.018567,0.015378,0.018628,0.018505,0.015159,0.018407,0.018186,0.018186,0.018407,0.015159,0.018505,0.018628,0.015378,0.018567,0.018591,0.018771,0.019186,0.015855,0.018949,0.019268,0.018704,0.020459,0.018784,0.018795,0.019222,0.015513,0.018148
0.017892,0.017825,0.017916,0.018472,0.018377,0.0183,0.018735,0.018445,0.018426,0.018743,0.017288,0.017146,0.018592,0.01713,0.0167,0.018374,0.016832,0.016596,0.018086,0.01658,0.018037,0.016418,0.016684,0.018175,0.016414,0.016892,0.018313,0.016861,0.017059,0.018506,0.018276,0.018367,0.018676,0.01838,0.018542,0.018708,0.018319,0.018324,0.018488,0.017924,0.017807
